id,name,artist,cardClass,cost,attack,health,set,type,rarity
VAN_EX1_055,Accro au mana,Hideaki Takamura,NEUTRAL,2,1,3,VANILLA,MINION,RARE
VAN_EX1_057,Ancien maître brasseur,Bernie Kang,NEUTRAL,4,5,4,VANILLA,MINION,COMMON
VAN_EX1_058,Protectrice solfurie,James Ryman,NEUTRAL,2,2,3,VANILLA,MINION,RARE
VAN_EX1_059,Alchimiste dément,Tom Fleming,NEUTRAL,2,2,2,VANILLA,MINION,RARE
VAN_EX1_062,Vieux Troublœil,Dan Scott,NEUTRAL,4,2,4,VANILLA,MINION,LEGENDARY
VAN_EX1_066,Limon des marais acide,Chris Rahn,NEUTRAL,2,3,2,VANILLA,MINION,FREE
VAN_EX1_067,Commandant d’Argent,James Ryman,NEUTRAL,6,4,2,VANILLA,MINION,RARE
VAN_EX1_076,Minuscule invocatrice,Ron Spears,NEUTRAL,2,2,2,VANILLA,MINION,RARE
VAN_EX1_080,Gardienne des secrets,Evgeniy Zagumyenny,NEUTRAL,1,1,2,VANILLA,MINION,RARE
VAN_EX1_082,Bombardier fou,Mike Sass,NEUTRAL,2,3,2,VANILLA,MINION,COMMON
VAN_EX1_083,Suprétincelle,Tom Baxa,NEUTRAL,3,3,3,VANILLA,MINION,LEGENDARY
VAN_EX1_084,Officier chanteguerre,Wei Wang,WARRIOR,3,2,3,VANILLA,MINION,FREE
VAN_EX1_085,Contrôleur mental,Leo Che,NEUTRAL,3,3,3,VANILLA,MINION,RARE
VAN_EX1_089,Golem arcanique,Sedhayu Ardian,NEUTRAL,3,4,2,VANILLA,MINION,RARE
VAN_EX1_091,Prêtresse de la Cabale,Chippy,PRIEST,6,4,5,VANILLA,MINION,EPIC
VAN_EX1_093,Défenseur d’Argus,Alex Horley Orlandelli,NEUTRAL,4,2,3,VANILLA,MINION,RARE
VAN_EX1_095,Commissaire-priseur,Matt Dixon,NEUTRAL,5,4,4,VANILLA,MINION,RARE
VAN_EX1_096,Amasseur de butin,Jim Nelson,NEUTRAL,2,2,1,VANILLA,MINION,COMMON
VAN_EX1_097,Abomination,Alex Horley Orlandelli,NEUTRAL,5,4,4,VANILLA,MINION,RARE
VAN_EX1_100,Chroniqueur Cho,Mark Zug,NEUTRAL,2,0,4,VANILLA,MINION,LEGENDARY
VAN_EX1_102,Démolisseur,Raymond Swanland,NEUTRAL,3,1,4,VANILLA,MINION,RARE
VAN_EX1_103,Voyant froide-lumière,Arthur Gimaldinov,NEUTRAL,3,2,3,VANILLA,MINION,RARE
VAN_EX1_105,Géant des montagnes,Samwise,NEUTRAL,12,8,8,VANILLA,MINION,EPIC
VAN_EX1_110,Cairne Sabot-de-Sang,Wayne Reynolds,NEUTRAL,6,4,5,VANILLA,MINION,LEGENDARY
VAN_EX1_112,Gelbin Mekkanivelle,Ludo Lullabi,NEUTRAL,6,6,6,VANILLA,MINION,LEGENDARY
VAN_EX1_116,Leeroy Jenkins,Gabe from Penny Arcade,NEUTRAL,4,6,2,VANILLA,MINION,LEGENDARY
VAN_EX1_124,Éviscération,Ariel Olivetti,ROGUE,2,,,VANILLA,SPELL,COMMON
VAN_EX1_126,Trahison,Lucas Graciano,ROGUE,2,,,VANILLA,SPELL,COMMON
VAN_EX1_128,Dissimuler,Steve Hui,ROGUE,1,,,VANILLA,SPELL,COMMON
VAN_EX1_129,Éventail de couteaux,Andrew Robinson,ROGUE,3,,,VANILLA,SPELL,FREE
VAN_EX1_130,Noble sacrifice,Zoltan & Gabor,PALADIN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_131,Meneur défias,Dany Orizio,ROGUE,2,2,2,VANILLA,MINION,COMMON
VAN_EX1_132,Œil pour œil,James Ryman,PALADIN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_133,Lame de la perdition,Daren Bader,ROGUE,3,2,,VANILLA,WEAPON,RARE
VAN_EX1_134,Agent du SI:7,Chris Moeller,ROGUE,3,3,3,VANILLA,MINION,RARE
VAN_EX1_136,Rédemption,Ittoku,PALADIN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_137,Casse-tête,Ludo Lullabi,ROGUE,3,,,VANILLA,SPELL,RARE
VAN_EX1_144,Pas de l’ombre,Graven Tung,ROGUE,0,,,VANILLA,SPELL,COMMON
VAN_EX1_145,Préparation,Clint Langley,ROGUE,0,,,VANILLA,SPELL,EPIC
VAN_EX1_154,Colère,Raymond Swanland,DRUID,2,,,VANILLA,SPELL,COMMON
VAN_EX1_155,Marque de la nature,Clint Langley,DRUID,3,,,VANILLA,SPELL,COMMON
VAN_EX1_158,Âme de la forêt,Markus Erdt,DRUID,4,,,VANILLA,SPELL,COMMON
VAN_EX1_160,Puissance du fauve,Steve Tappin,DRUID,2,,,VANILLA,SPELL,COMMON
VAN_EX1_161,Acclimatation,Leo Che,DRUID,1,,,VANILLA,SPELL,COMMON
VAN_EX1_162,Loup alpha redoutable,John Dickenson,NEUTRAL,2,2,2,VANILLA,MINION,COMMON
VAN_EX1_164,Nourrir,Terese Nielsen,DRUID,5,,,VANILLA,SPELL,RARE
VAN_EX1_165,Druide de la Griffe,Luca Zontini,DRUID,5,4,4,VANILLA,MINION,COMMON
VAN_EX1_166,Gardien du bosquet,Gabor Szikszai,DRUID,4,2,4,VANILLA,MINION,RARE
VAN_EX1_169,Innervation,Doug Alexander,DRUID,0,,,VANILLA,SPELL,FREE
VAN_EX1_170,Cobra empereur,Lars Grant-West,NEUTRAL,3,2,3,VANILLA,MINION,RARE
VAN_EX1_173,Feu stellaire,Alex Horley Orlandelli,DRUID,6,,,VANILLA,SPELL,FREE
VAN_EX1_178,Ancien de la guerre,Sean O’Daniels,DRUID,7,5,5,VANILLA,MINION,EPIC
VAN_EX1_238,Éclair,Daarken,SHAMAN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_241,Explosion de lave,Dan Scott,SHAMAN,3,,,VANILLA,SPELL,RARE
VAN_EX1_243,Diable de poussière,Raymond Swanland,SHAMAN,1,3,1,VANILLA,MINION,COMMON
VAN_EX1_244,Puissance totémique,Trent Kaniuga,SHAMAN,0,,,VANILLA,SPELL,FREE
VAN_EX1_245,Horion de terre,Kevin Chen,SHAMAN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_246,Maléfice,Steve Hui,SHAMAN,3,,,VANILLA,SPELL,FREE
VAN_EX1_247,Hache de Forge-foudre,Nate Bowden,SHAMAN,2,2,,VANILLA,WEAPON,COMMON
VAN_EX1_248,Esprit farouche,Clint Langley,SHAMAN,3,,,VANILLA,SPELL,RARE
VAN_EX1_249,Baron Geddon,Ian Ameling,NEUTRAL,7,7,5,VANILLA,MINION,LEGENDARY
VAN_EX1_250,Élémentaire de terre,Dan Scott,SHAMAN,5,7,8,VANILLA,MINION,EPIC
VAN_EX1_251,Fourche d’éclairs,Ralph Horsley,SHAMAN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_258,Élémentaire délié,Matt Gaser,SHAMAN,3,2,4,VANILLA,MINION,COMMON
VAN_EX1_259,Tempête de foudre,Christopher Moeller,SHAMAN,3,,,VANILLA,SPELL,RARE
VAN_EX1_274,Arcaniste éthérien,Michael Komarck,MAGE,4,3,3,VANILLA,MINION,RARE
VAN_EX1_275,Cône de froid,Leo Che,MAGE,4,,,VANILLA,SPELL,COMMON
VAN_EX1_277,Projectiles des Arcanes,Warren Mahy,MAGE,1,,,VANILLA,SPELL,FREE
VAN_EX1_278,Kriss,Alex Garner,ROGUE,2,,,VANILLA,SPELL,FREE
VAN_EX1_279,Explosion pyrotechnique,Luca Zontini,MAGE,10,,,VANILLA,SPELL,EPIC
VAN_EX1_283,Élémentaire de givre,Dan Scott,NEUTRAL,6,5,5,VANILLA,MINION,COMMON
VAN_EX1_284,Drake azur,Ben Zhang,NEUTRAL,5,4,4,VANILLA,MINION,RARE
VAN_EX1_287,Contresort,Jason Chan,MAGE,3,,,VANILLA,SPELL,RARE
VAN_EX1_289,Barrière de glace,Alex Garner,MAGE,3,,,VANILLA,SPELL,COMMON
VAN_EX1_294,Entité miroir,Raven Mimura,MAGE,3,,,VANILLA,SPELL,COMMON
VAN_EX1_295,Bloc de glace,Carl Frank,MAGE,3,,,VANILLA,SPELL,EPIC
VAN_EX1_298,"Ragnaros, seigneur du feu",Greg Staples,NEUTRAL,8,8,8,VANILLA,MINION,LEGENDARY
VAN_EX1_301,Gangregarde,John Polidora,WARLOCK,3,3,5,VANILLA,MINION,RARE
VAN_EX1_302,Voile de mort,Matt Gaser,WARLOCK,1,,,VANILLA,SPELL,FREE
VAN_EX1_303,Ombreflamme,Dave Kendall,WARLOCK,4,,,VANILLA,SPELL,RARE
VAN_EX1_304,Terreur du Vide,Alex Alexandrov,WARLOCK,3,3,3,VANILLA,MINION,RARE
VAN_EX1_306,Traqueur gangrené,Alex Horley,WARLOCK,2,4,3,VANILLA,MINION,FREE
VAN_EX1_308,Feu de l’âme,Raymond Swanland,WARLOCK,0,,,VANILLA,SPELL,FREE
VAN_EX1_309,Siphonner l’âme,Tyler Walpole,WARLOCK,6,,,VANILLA,SPELL,RARE
VAN_EX1_310,Garde funeste,Lucas Graciano,WARLOCK,5,5,7,VANILLA,MINION,RARE
VAN_EX1_312,Néant distordu,Dave Allsop,WARLOCK,8,,,VANILLA,SPELL,EPIC
VAN_EX1_313,Seigneur des abîmes,Glenn Rane,WARLOCK,4,5,6,VANILLA,MINION,EPIC
VAN_EX1_315,Portail d’invocation,Tyler Walpole,WARLOCK,4,0,4,VANILLA,MINION,COMMON
VAN_EX1_316,Puissance accablante,Tom Baxa,WARLOCK,1,,,VANILLA,SPELL,COMMON
VAN_EX1_317,Détection des démons,Raven Mimura,WARLOCK,3,,,VANILLA,SPELL,COMMON
VAN_EX1_319,Diablotin des flammes,Alex Horley Orlandelli,WARLOCK,1,3,2,VANILLA,MINION,COMMON
VAN_EX1_320,Plaie funeste,Raymond Swanland,WARLOCK,5,,,VANILLA,SPELL,EPIC
VAN_EX1_323,Seigneur Jaraxxus,Alex Horley Orlandelli,WARLOCK,9,3,15,VANILLA,MINION,LEGENDARY
VAN_EX1_332,Silence,Zoltan & Gabor,PRIEST,0,,,VANILLA,SPELL,COMMON
VAN_EX1_334,Folie de l’ombre,Mark Gibbons,PRIEST,4,,,VANILLA,SPELL,RARE
VAN_EX1_335,Rejeton de Lumière,Daarken,PRIEST,4,0,5,VANILLA,MINION,COMMON
VAN_EX1_339,Vol d’esprit,Alex Garner,PRIEST,3,,,VANILLA,SPELL,COMMON
VAN_EX1_341,Puits de lumière,Blizzard Entertainment,PRIEST,2,0,5,VANILLA,MINION,RARE
VAN_EX1_345,Jeux d’esprit,Zoltan & Gabor,PRIEST,4,,,VANILLA,SPELL,EPIC
VAN_EX1_349,Faveur divine,Lucas Graciano,PALADIN,3,,,VANILLA,SPELL,RARE
VAN_EX1_350,Prophète Velen,Wei Wang,PRIEST,7,7,7,VANILLA,MINION,LEGENDARY
VAN_EX1_354,Imposition des mains,Raymond Swanland,PALADIN,8,,,VANILLA,SPELL,EPIC
VAN_EX1_355,Bénédiction du champion,Tyler Walpole,PALADIN,5,,,VANILLA,SPELL,RARE
VAN_EX1_360,Humilité,Daren Bader,PALADIN,1,,,VANILLA,SPELL,FREE
VAN_EX1_362,Protecteur d’Argent,Doug Alexander,PALADIN,2,2,2,VANILLA,MINION,COMMON
VAN_EX1_363,Bénédiction de sagesse,Chippy,PALADIN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_365,Colère divine,Justin Sweet,PALADIN,5,,,VANILLA,SPELL,RARE
VAN_EX1_366,Épée de justice,Efrem Palacios,PALADIN,3,1,,VANILLA,WEAPON,EPIC
VAN_EX1_371,Main de protection,Clint Langley,PALADIN,1,,,VANILLA,SPELL,FREE
VAN_EX1_379,Repentir,Gonzalo Ordonez,PALADIN,1,,,VANILLA,SPELL,COMMON
VAN_EX1_382,Garde-paix de l’Aldor,Dany Orizio,PALADIN,3,3,3,VANILLA,MINION,RARE
VAN_EX1_383,Tirion Fordring,Brom,PALADIN,8,6,6,VANILLA,MINION,LEGENDARY
VAN_EX1_384,Courroux vengeur,Alex Garner,PALADIN,6,,,VANILLA,SPELL,EPIC
VAN_EX1_390,Guerrier tauren,Paul Warzecha,NEUTRAL,3,2,3,VANILLA,MINION,COMMON
VAN_EX1_391,Heurtoir,E. M. Gist,WARRIOR,2,,,VANILLA,SPELL,COMMON
VAN_EX1_392,Rage du combat,Alex Horley Orlandelli,WARRIOR,2,,,VANILLA,SPELL,COMMON
VAN_EX1_393,Berserker amani,Chippy,NEUTRAL,2,2,3,VANILLA,MINION,COMMON
VAN_EX1_396,Gardien mogu’shan,Cole Eastburn,NEUTRAL,4,1,7,VANILLA,MINION,COMMON
VAN_EX1_398,Fabricante d’armes,Samwise,WARRIOR,4,3,3,VANILLA,MINION,COMMON
VAN_EX1_399,Berserker gurubashi,Alex Horley Orlandelli,NEUTRAL,5,2,7,VANILLA,MINION,FREE
VAN_EX1_400,Tourbillon,Jonboy Meyers,WARRIOR,1,,,VANILLA,SPELL,FREE
VAN_EX1_402,Fabricante d’armures,Greg Hildebrandt,WARRIOR,2,1,4,VANILLA,MINION,RARE
VAN_EX1_405,Porte-bouclier,Carl Critchlow,NEUTRAL,1,0,4,VANILLA,MINION,COMMON
VAN_EX1_407,Baston,Wayne Reynolds,WARRIOR,5,,,VANILLA,SPELL,EPIC
VAN_EX1_408,Frappe mortelle,Zoltan & Gabor,WARRIOR,4,,,VANILLA,SPELL,RARE
VAN_EX1_409,Amélioration !,Matt Cavotta,WARRIOR,1,,,VANILLA,SPELL,RARE
VAN_EX1_410,Heurt de bouclier,Raymond Swanland,WARRIOR,1,,,VANILLA,SPELL,EPIC
VAN_EX1_411,Hurlesang,Zoltan & Gabor,WARRIOR,7,7,,VANILLA,WEAPON,EPIC
VAN_EX1_412,Worgen déchaîné,Alex Horley Orlandelli,NEUTRAL,3,3,3,VANILLA,MINION,COMMON
VAN_EX1_414,Grommash Hurlenfer,Glenn Rane,WARRIOR,8,4,9,VANILLA,MINION,LEGENDARY
VAN_EX1_506,Chasse-marée murloc,Dan Scott,NEUTRAL,2,2,1,VANILLA,MINION,FREE
VAN_EX1_507,Chef de guerre murloc,Tim McBurnie,NEUTRAL,3,3,3,VANILLA,MINION,EPIC
VAN_EX1_508,Oracle sinistrécaille,Phil Saunders,NEUTRAL,1,1,1,VANILLA,MINION,FREE
VAN_EX1_509,Mande-flots murloc,Jaemin Kim,NEUTRAL,1,1,2,VANILLA,MINION,RARE
VAN_EX1_522,Assassin patient,Ben Olson,ROGUE,2,1,1,VANILLA,MINION,EPIC
VAN_EX1_531,Hyène charognarde,Jim Nelson,HUNTER,2,2,2,VANILLA,MINION,COMMON
VAN_EX1_533,Détournement,Daren Bader,HUNTER,2,,,VANILLA,SPELL,RARE
VAN_EX1_534,Grande crinière des savanes,Milivoj Ceran,HUNTER,6,6,5,VANILLA,MINION,RARE
VAN_EX1_536,Arc cornedaigle,Cyril Van Der Haegen,HUNTER,3,3,,VANILLA,WEAPON,RARE
VAN_EX1_537,Tir explosif,Tom Baxa,HUNTER,5,,,VANILLA,SPELL,RARE
VAN_EX1_538,Lâcher les chiens,Linggar Bramanty,HUNTER,3,,,VANILLA,SPELL,COMMON
VAN_EX1_539,Ordre de tuer,Gabe from Penny Arcade,HUNTER,3,,,VANILLA,SPELL,FREE
VAN_EX1_543,Roi Krush,Alex Horley Orlandelli,HUNTER,9,8,8,VANILLA,MINION,LEGENDARY
VAN_EX1_544,Fusée éclairante,Tyler Walpole,HUNTER,1,,,VANILLA,SPELL,RARE
VAN_EX1_549,Courroux bestial,Alex Horley Orlandelli,HUNTER,1,,,VANILLA,SPELL,EPIC
VAN_EX1_554,Piège à serpents,Bernie Kang,HUNTER,2,,,VANILLA,SPELL,EPIC
VAN_EX1_556,Golem des moissons,Brian Despain,NEUTRAL,3,2,3,VANILLA,MINION,COMMON
VAN_EX1_557,Nat Pagle,Steve Prescott,NEUTRAL,2,0,4,VANILLA,MINION,LEGENDARY
VAN_EX1_558,Harrison Jones,Matt Dixon,NEUTRAL,5,5,4,VANILLA,MINION,LEGENDARY
VAN_EX1_559,Archimage Antonidas,Wayne Reynolds,MAGE,7,5,7,VANILLA,MINION,LEGENDARY
VAN_EX1_560,Nozdormu,James Ryman,NEUTRAL,9,8,8,VANILLA,MINION,LEGENDARY
VAN_EX1_561,Alexstrasza,Raymond Swanland,NEUTRAL,9,8,8,VANILLA,MINION,LEGENDARY
VAN_EX1_562,Onyxia,Dany Orizio,NEUTRAL,9,8,8,VANILLA,MINION,LEGENDARY
VAN_EX1_563,Malygos,Michael Komarck,NEUTRAL,9,4,12,VANILLA,MINION,LEGENDARY
VAN_EX1_564,Manipulateur sans-visage,Raymond Swanland,NEUTRAL,5,3,3,VANILLA,MINION,EPIC
VAN_EX1_565,Totem Langue de feu,Jonathan Ryder,SHAMAN,2,0,3,VANILLA,MINION,FREE
VAN_EX1_567,Marteau-du-Destin,John Polidora,SHAMAN,5,2,,VANILLA,WEAPON,EPIC
VAN_EX1_570,Morsure,MAR Studio,DRUID,4,,,VANILLA,SPELL,RARE
VAN_EX1_571,Force de la nature,Trevor Jacobs,DRUID,6,,,VANILLA,SPELL,EPIC
VAN_EX1_572,Ysera,Gabor Szikszai,NEUTRAL,9,4,12,VANILLA,MINION,LEGENDARY
VAN_EX1_573,Cénarius,Alex Horley Orlandelli,DRUID,9,5,8,VANILLA,MINION,LEGENDARY
VAN_EX1_575,Totem de vague de mana,Scott Altmann,SHAMAN,3,0,3,VANILLA,MINION,RARE
VAN_EX1_577,La Bête,Glenn Rane,NEUTRAL,6,9,7,VANILLA,MINION,LEGENDARY
VAN_EX1_578,Sauvagerie,Dave Rapoza,DRUID,1,,,VANILLA,SPELL,RARE
VAN_EX1_581,Assommer,Scott Altmann,ROGUE,2,,,VANILLA,SPELL,FREE
VAN_EX1_582,Mage de Dalaran,Jim Nelson,NEUTRAL,3,1,4,VANILLA,MINION,FREE
VAN_EX1_583,Prêtresse d’Élune,Dan Scott,NEUTRAL,6,5,4,VANILLA,MINION,COMMON
VAN_EX1_584,Mage ancien,Howard Lyon,NEUTRAL,4,2,5,VANILLA,MINION,RARE
VAN_EX1_586,Géant des mers,Svetlin Velinov,NEUTRAL,10,8,8,VANILLA,MINION,EPIC
VAN_EX1_587,Parlevent,Vance Kovacs,SHAMAN,4,3,3,VANILLA,MINION,FREE
VAN_EX1_590,Chevalier de sang,Trent Kaniuga,NEUTRAL,3,3,3,VANILLA,MINION,EPIC
VAN_EX1_591,Prêtresse auchenaï,Doug Alexander,PRIEST,4,3,5,VANILLA,MINION,RARE
VAN_EX1_593,Lamenuit,Raymond Swanland,NEUTRAL,5,4,4,VANILLA,MINION,FREE
VAN_EX1_594,Vaporisation,Raymond Swanland,MAGE,3,,,VANILLA,SPELL,RARE
VAN_EX1_595,Maître de culte,Raymond Swanland,NEUTRAL,4,4,2,VANILLA,MINION,COMMON
VAN_EX1_596,Feu démoniaque,Ben Wootten,WARLOCK,2,,,VANILLA,SPELL,COMMON
VAN_EX1_597,Maître des diablotins,Mark Gibbons,NEUTRAL,3,1,5,VANILLA,MINION,RARE
VAN_EX1_603,Sous-chef cruel,Phroilan Gardner,WARRIOR,2,2,2,VANILLA,MINION,COMMON
VAN_EX1_604,Berserker écumant,Simon Bisley,WARRIOR,3,2,4,VANILLA,MINION,RARE
VAN_EX1_606,Maîtrise du blocage,Michael Komarck,WARRIOR,3,,,VANILLA,SPELL,FREE
VAN_EX1_607,Rage intérieure,Slawomir Maniak,WARRIOR,0,,,VANILLA,SPELL,COMMON
VAN_EX1_608,Apprentie du sorcier,Alex Horley Orlandelli,MAGE,2,3,2,VANILLA,MINION,COMMON
VAN_EX1_609,Tir de précision,Lorenzo Minaca,HUNTER,2,,,VANILLA,SPELL,COMMON
VAN_EX1_610,Piège explosif,Brandon Kitkouski,HUNTER,2,,,VANILLA,SPELL,COMMON
VAN_EX1_611,Piège givrant,Matt Gaser,HUNTER,2,,,VANILLA,SPELL,COMMON
VAN_EX1_612,Mage du Kirin Tor,Popo Wei,MAGE,3,4,3,VANILLA,MINION,RARE
VAN_EX1_613,Edwin VanCleef,Efrem Palacios,ROGUE,3,2,2,VANILLA,MINION,LEGENDARY
VAN_EX1_614,Illidan Hurlorage,Alex Horley Orlandelli,NEUTRAL,6,7,5,VANILLA,MINION,LEGENDARY
VAN_EX1_616,Âme en peine de mana,Luca Zontini,NEUTRAL,2,2,2,VANILLA,MINION,RARE
VAN_EX1_617,Tir meurtrier,Steven Prescott,HUNTER,3,,,VANILLA,SPELL,COMMON
VAN_EX1_619,Égalité,Michal Ivan,PALADIN,2,,,VANILLA,SPELL,RARE
VAN_EX1_620,Géant de lave,Glenn Rane,NEUTRAL,20,8,8,VANILLA,MINION,EPIC
VAN_EX1_621,Cercle de soins,Daarken,PRIEST,0,,,VANILLA,SPELL,COMMON
VAN_EX1_622,Mot de l’ombre : Mort,Raymond Swanland,PRIEST,3,,,VANILLA,SPELL,FREE
VAN_EX1_623,Massacreur du temple,Daren Bader,PRIEST,6,6,6,VANILLA,MINION,COMMON
VAN_EX1_624,Flammes sacrées,Miguel Coimbra,PRIEST,6,,,VANILLA,SPELL,RARE
VAN_EX1_625,Forme d’Ombre,Alex Horley Orlandelli,PRIEST,3,,,VANILLA,SPELL,EPIC
VAN_EX1_626,Dissipation de masse,Sean O’Daniels,PRIEST,4,,,VANILLA,SPELL,RARE
VAN_NEW1_003,Pacte sacrificiel,Jim Nelson,WARLOCK,0,,,VANILLA,SPELL,FREE
VAN_NEW1_004,Disparition,Sean O’Daniels,ROGUE,6,,,VANILLA,SPELL,COMMON
VAN_NEW1_005,Kidnappeur,Dave Allsop,ROGUE,6,5,3,VANILLA,MINION,EPIC
VAN_NEW1_007,Météores,Richard Wright,DRUID,5,,,VANILLA,SPELL,RARE
VAN_NEW1_008,Ancien du savoir,Patrik Hjelm,DRUID,7,5,5,VANILLA,MINION,EPIC
VAN_NEW1_010,"Al’Akir, seigneur des Vents",Raymond Swanland,SHAMAN,8,3,5,VANILLA,MINION,LEGENDARY
VAN_NEW1_011,Soldat d’élite kor’kron,Alex Horley Orlandelli,WARRIOR,4,4,3,VANILLA,MINION,FREE
VAN_NEW1_012,Wyrm de mana,Blizzard Cinematics,MAGE,1,1,3,VANILLA,MINION,COMMON
VAN_NEW1_014,Maîtresse du déguisement,Ron Spencer,ROGUE,4,4,4,VANILLA,MINION,RARE
VAN_NEW1_016,Perroquet du capitaine,Daren Bader,NEUTRAL,2,1,1,VANILLA,MINION,EPIC
VAN_NEW1_017,Crabe affamé,Jaemin Kim,NEUTRAL,1,1,2,VANILLA,MINION,EPIC
VAN_NEW1_018,Mousse de la Voile sanglante,Jim Nelson,NEUTRAL,2,2,3,VANILLA,MINION,COMMON
VAN_NEW1_019,Jongleur de couteaux,Matt Cavotta,NEUTRAL,2,3,2,VANILLA,MINION,RARE
VAN_NEW1_020,Pyromancien sauvage,Alex Horley Orlandelli,NEUTRAL,2,3,2,VANILLA,MINION,RARE
VAN_NEW1_021,Auspice funeste,Alex Horley Orlandelli,NEUTRAL,2,0,7,VANILLA,MINION,EPIC
VAN_NEW1_022,Corsaire de l’effroi,Trent Kaniuga,NEUTRAL,4,3,3,VANILLA,MINION,COMMON
VAN_NEW1_023,Dragon féerique,Samwise,NEUTRAL,2,3,2,VANILLA,MINION,COMMON
VAN_NEW1_024,Capitaine Vertepeau,Dan Scott,NEUTRAL,5,5,4,VANILLA,MINION,LEGENDARY
VAN_NEW1_025,Forban de la Voile sanglante,Randy Gallegos,NEUTRAL,1,1,2,VANILLA,MINION,RARE
VAN_NEW1_026,Enseignante pourpre,James Ryman,NEUTRAL,4,3,5,VANILLA,MINION,RARE
VAN_NEW1_027,Capitaine des mers du Sud,Ken Steacy,NEUTRAL,3,3,3,VANILLA,MINION,EPIC
VAN_NEW1_029,Milhouse Tempête-de-Mana,Jim Nelson,NEUTRAL,2,4,4,VANILLA,MINION,LEGENDARY
VAN_NEW1_030,Aile de mort,Bernie Kang,NEUTRAL,10,12,12,VANILLA,MINION,LEGENDARY
VAN_NEW1_031,Compagnon animal,Wei Wang,HUNTER,3,,,VANILLA,SPELL,FREE
VAN_NEW1_036,Cri de commandement,Wayne Reynolds,WARRIOR,2,,,VANILLA,SPELL,RARE
VAN_NEW1_037,Maître fabricant d’épées,E. M. Gist,NEUTRAL,2,1,3,VANILLA,MINION,RARE
VAN_NEW1_038,Gruul,Kev Walker,NEUTRAL,8,7,7,VANILLA,MINION,LEGENDARY
VAN_NEW1_040,Lardeur,Laurel Austin,NEUTRAL,6,4,4,VANILLA,MINION,LEGENDARY
VAN_NEW1_041,Kodo déchaîné,Daren Bader,NEUTRAL,5,3,5,VANILLA,MINION,RARE
VAN_PRO_001,Elite Tauren Chieftain,Samwise,NEUTRAL,5,5,5,VANILLA,MINION,LEGENDARY
VAN_tt_004,Goule mangeuse de chair,Alex Horley Orlandelli,NEUTRAL,3,2,3,VANILLA,MINION,COMMON
VAN_tt_010,Courbe-sort,Gonzalo Ordonez,MAGE,3,,,VANILLA,SPELL,EPIC
WC_003,Cachet d’invocation,Dave Allsop,DEMONHUNTER,2,,,THE_BARRENS,SPELL,RARE
WC_004,Druide lié au Croc,Andrew Hou,DRUID,3,4,3,THE_BARRENS,MINION,COMMON
WC_005,Écumeuse de donjons primordiale,Konstantin Turovec,SHAMAN,3,2,3,THE_BARRENS,MINION,RARE
WC_006,Dame Anacondra,Steven Prescott,DRUID,6,3,7,THE_BARRENS,MINION,LEGENDARY
WC_007,Fleur de serpent,Eva Widermann,HUNTER,0,,,THE_BARRENS,SPELL,COMMON
WC_008,Pisteur d’odeurs sin’dorei,Matt Dixon,HUNTER,4,1,6,THE_BARRENS,MINION,COMMON
WC_013,Écumeuse de donjons dévouée,Konstantin Turovec,PRIEST,3,2,3,THE_BARRENS,MINION,RARE
WC_014,Envers et contre tout,Zoltan Boros,PRIEST,5,,,THE_BARRENS,SPELL,EPIC
WC_015,Mocassin d’eau,Daren Bader,ROGUE,3,2,5,THE_BARRENS,MINION,COMMON
WC_016,Voile de dissimulation,L. Lullabi & K. Turovec,ROGUE,3,,,THE_BARRENS,SPELL,RARE
WC_017,Délice de déviant,Grace Liu,ROGUE,1,,,THE_BARRENS,SPELL,RARE
WC_020,Flamme perpétuelle,Hideaki Takamura,SHAMAN,2,,,THE_BARRENS,SPELL,RARE
WC_021,Déflagration d’ombre instable,Arthur Gimaldinov,WARLOCK,2,,,THE_BARRENS,SPELL,COMMON
WC_022,Dernier souffle,Vladimir Kafanov,WARLOCK,1,,,THE_BARRENS,SPELL,COMMON
WC_023,Voleur d’âmes,James Ryman,WARLOCK,4,2,6,THE_BARRENS,MINION,RARE
WC_024,Homme d’armes,Ivan Fomin,WARRIOR,2,2,3,THE_BARRENS,MINION,COMMON
WC_025,Hache en pierre à aiguiser,Luca Zontini,WARRIOR,1,1,,THE_BARRENS,WEAPON,RARE
WC_026,"Kresh, seigneur des tortues",Daren Bader,WARRIOR,6,3,9,THE_BARRENS,MINION,LEGENDARY
WC_027,Ectoplasme dévorant,Jakub Kasper,NEUTRAL,3,3,2,THE_BARRENS,MINION,COMMON
WC_028,Pierre de rencontre,Evgeniy Dlinnov,NEUTRAL,1,0,2,THE_BARRENS,MINION,COMMON
WC_029,Acolyte désintéressée,Vika Yarova,NEUTRAL,7,6,6,THE_BARRENS,MINION,COMMON
WC_030,Mutanus le Dévoreur,Matt Dixon,NEUTRAL,7,4,4,THE_BARRENS,MINION,LEGENDARY
WC_032,Targe sème-nuées,Konstantin Turovec,PALADIN,3,2,,THE_BARRENS,WEAPON,COMMON
